date,cpi
2/28/1993,43.09489
3/31/1993,43.4189
4/30/1993,43.87277
5/31/1993,44.43722
6/30/1993,44.75686
7/31/1993,44.90084
8/31/1993,44.90804
9/30/1993,45.27812
10/31/1993,45.53407
11/30/1993,45.5601
12/31/1993,45.55412
1/31/1994,45.59999
2/28/1994,45.59838
3/31/1994,45.66194
4/30/1994,45.77309
5/31/1994,45.93174
6/30/1994,46.10949
7/31/1994,46.53519
8/31/1994,46.6312
9/30/1994,46.95035
10/31/1994,47.1008
11/30/1994,47.20729
12/31/1994,47.30995
1/31/1995,47.89942
2/28/1995,47.89811
3/31/1995,47.68291
4/30/1995,47.90098
5/31/1995,47.91105
6/30/1995,47.81238
7/31/1995,48.00636
8/31/1995,47.89002
9/30/1995,47.96877
10/31/1995,48.13185
11/30/1995,48.02191
12/31/1995,48.07058
1/31/1996,48.21469
2/29/1996,48.05801
3/31/1996,47.79874
4/30/1996,47.79947
5/31/1996,47.75684
6/30/1996,47.75808
7/31/1996,48.01702
8/31/1996,47.97983
9/30/1996,48.06695
10/31/1996,48.30925
11/30/1996,48.23422
12/31/1996,48.09669
1/31/1997,48.32133
2/28/1997,48.50713
3/31/1997,48.26801
4/30/1997,48.10848
5/31/1997,48.06856
6/30/1997,48.17801
7/31/1997,48.28507
8/31/1997,48.36453
9/30/1997,48.34137
10/31/1997,48.26564
11/30/1997,48.17236
12/31/1997,48.25444
1/31/1998,48.55776
2/28/1998,48.72707
3/31/1998,48.66586
4/30/1998,48.67135
5/31/1998,48.6362
6/30/1998,48.72905
7/31/1998,48.88135
8/31/1998,48.89122
9/30/1998,48.8761
10/31/1998,48.69729
11/30/1998,48.58166
12/31/1998,48.57508
1/31/1999,48.80407
2/28/1999,48.72567
3/31/1999,48.35983
4/30/1999,48.31247
5/31/1999,48.0746
6/30/1999,48.07168
7/31/1999,48.16103
8/31/1999,47.97974
9/30/1999,47.88415
10/31/1999,47.87666
11/30/1999,47.72533
12/31/1999,47.69565
1/31/2000,48.09879
2/29/2000,48.10076
3/31/2000,47.84662
4/30/2000,47.79282
5/31/2000,47.60705
6/30/2000,47.51903
7/31/2000,47.72541
8/31/2000,47.62273
9/30/2000,47.5496
10/31/2000,47.63481
11/30/2000,47.40065
12/31/2000,47.34766
1/31/2001,47.38574
2/28/2001,47.2778
3/31/2001,47.36788
4/30/2001,47.68451
5/31/2001,47.71537
6/30/2001,47.37121
7/31/2001,47.21627
8/31/2001,47.0474
9/30/2001,47.01178
10/31/2001,46.80438
11/30/2001,46.65088
12/31/2001,46.61541
1/31/2002,47.68412
2/28/2002,49.18163
3/31/2002,51.127
4/30/2002,56.4384
5/31/2002,58.702
6/30/2002,60.8282
7/31/2002,62.7678
8/31/2002,64.2378
9/30/2002,65.1055
10/31/2002,65.2478
11/30/2002,65.58
12/31/2002,65.7028
1/31/2003,66.5696
2/28/2003,66.9464
3/31/2003,67.3372
4/30/2003,67.3744
5/31/2003,67.116
6/30/2003,67.0585
7/31/2003,67.3563
8/31/2003,67.3727
9/30/2003,67.3994
10/31/2003,67.7967
11/30/2003,67.9639
12/31/2003,68.1082
1/31/2004,68.3945
2/29/2004,68.4633
3/31/2004,68.8695
4/30/2004,69.4604
5/31/2004,69.9679
6/30/2004,70.3639
7/31/2004,70.6882
8/31/2004,70.931
9/30/2004,71.3774
10/31/2004,71.6599
11/30/2004,71.6615
12/31/2004,72.2606
1/31/2005,73.3343
2/28/2005,74.028
3/31/2005,75.1723
4/30/2005,75.5409
5/31/2005,75.9947
6/30/2005,76.6907
7/31/2005,77.4608
8/31/2005,77.7992
9/30/2005,78.704
10/31/2005,79.319
11/30/2005,80.2759
12/31/2005,81.1696
1/31/2006,82.22479972
2/28/2006,82.5496744
3/31/2006,83.54331068
4/30/2006,84.35544376
5/31/2006,84.75193828
6/30/2006,85.16277649
7/31/2006,85.68831498
8/31/2006,86.17076259
9/30/2006,86.94466232
10/31/2006,87.55327085
11/30/2006,88.42882124
12/31/2006,89.84369941
1/31/2007,91.19133599
2/28/2007,92.01204669
3/31/2007,93.30021067
4/30/2007,95.53943965
5/31/2007,97.45020325
6/30/2007,99.88660552
7/31/2007,101.9841456
8/31/2007,105.1457469
9/30/2007,106.9330642
10/31/2007,108.6439872
11/30/2007,110.7082385
12/31/2007,112.9224065
1/31/2008,115.2937531
2/29/2008,116.7925933
3/31/2008,120.5299906
4/30/2008,123.1816541
5/31/2008,125.1525671
6/30/2008,127.7813822
7/31/2008,130.4641611
8/31/2008,133.0734918
9/30/2008,134.9367554
10/31/2008,136.4207833
11/30/2008,137.3758377
12/31/2008,138.8868771
1/31/2009,140.9704528
2/28/2009,142.2388231
3/31/2009,143.9457735
4/30/2009,145.6725403
5/31/2009,146.6927415
6/30/2009,147.5728976
7/31/2009,149.3437713
8/31/2009,151.285253
9/30/2009,153.1006976
10/31/2009,154.6316837
11/30/2009,156.6419463
12/31/2009,159.4614449
1/31/2010,163.1291381
2/28/2010,167.8597991
3/31/2010,172.7279038
4/30/2010,175.8368429
5/31/2010,177.9468656
6/30/2010,180.7940257
7/31/2010,184.2291133
8/31/2010,186.9925385
9/30/2010,189.610438
10/31/2010,194.3506954
11/30/2010,196.8772725
12/31/2010,199.6335737
1/31/2011,203.8259708
2/28/2011,206.8832279
3/31/2011,211.0209051
4/30/2011,215.2413175
5/31/2011,218.9004197
6/30/2011,221.5272249
7/31/2011,224.4070836
8/31/2011,228.2219923
9/30/2011,232.1019664
10/31/2011,235.3513609
11/30/2011,238.8815027
12/31/2011,243.1813244
1/31/2012,247.558667
2/29/2012,251.7671581
3/31/2012,257.8095052
4/30/2012,263.7391132
5/31/2012,269.541376
6/30/2012,274.1237579
7/31/2012,278.7839854
8/31/2012,284.3596978
9/30/2012,289.7622039
10/31/2012,294.9780792
11/30/2012,300.5824839
12/31/2012,308.9988173
1/31/2013,318.5777522
2/28/2013,322.7199272
3/31/2013,328.2060298
4/30/2013,333.7849813
5/31/2013,339.1255414
6/30/2013,345.9080429
7/31/2013,353.1726857
8/31/2013,359.176264
9/30/2013,365.6414218
10/31/2013,372.9541067
11/30/2013,382.278236
12/31/2013,393.3640099
1/31/2014,409.8229247
2/28/2014,422.5278313
3/31/2014,436.4707599
4/30/2014,447.8190104
5/31/2014,459.4630176
6/30/2014,470.9489355
7/31/2014,484.6064539
8/31/2014,496.2369375
9/30/2014,509.1390969
10/31/2014,518.8127353
11/30/2014,526.5948951
12/31/2014,536.0737718
1/31/2015,546.5679865
2/28/2015,554.5072358
3/31/2015,563.7244651
4/30/2015,577.073539
5/31/2015,589.8464529
6/30/2015,597.810913
7/31/2015,610.0079247
8/31/2015,621.178806
9/30/2015,631.4721643
10/31/2015,642.2165506
11/30/2015,654.7642018
12/31/2015,680.4107858
1/31/2016,708.5625166
2/29/2016,736.6879981
3/31/2016,761.1325828
4/30/2016,810.9478648
5/31/2016,844.9892018
6/30/2016,870.9747239
7/31/2016,888.7888124
8/31/2016,890.567192
9/30/2016,900.7782887
10/31/2016,922.0640086
11/30/2016,936.989971
12/31/2016,948.2152465
1/31/2017,963.2529921
2/28/2017,983.1655122
3/31/2017,1006.507727
4/30/2017,1033.238863
5/31/2017,1048.06326
6/30/2017,1060.556944
7/31/2017,1078.928615
8/31/2017,1094.068767
9/30/2017,1114.834681
10/31/2017,1131.721447
11/30/2017,1147.283555
12/31/2017,1183.330906
1/31/2018,1204.126215
2/28/2018,1233.254439
3/31/2018,1262.125697
4/30/2018,1296.695728
5/31/2018,1323.607025
6/30/2018,1373.065932
7/31/2018,1415.653124
8/31/2018,1470.714087
9/30/2018,1566.814754
10/31/2018,1651.29125
11/30/2018,1703.36249
12/31/2018,1747.135899
1/31/2019,1797.911877
2/28/2019,1865.614446
3/31/2019,1952.916623
4/30/2019,2020.188702
5/31/2019,2081.987683
6/30/2019,2138.57622
7/31/2019,2185.57925
8/31/2019,2271.996743
9/30/2019,2405.718798
10/31/2019,2484.950716
11/30/2019,2590.673871
12/31/2019,2687.66112
1/31/2020,2748.211301
2/29/2020,2803.550091
3/31/2020,2897.285909
4/30/2020,2940.645896
5/31/2020,2986.012306
6/30/2020,3053.004661
7/31/2020,3112.055714
8/31/2020,3196.084653
9/30/2020,3286.710325
10/31/2020,3410.322509
11/30/2020,3518.078638
12/31/2020,3658.997647
1/31/2021,3807.151538
2/28/2021,3943.243183
3/31/2021,4132.945022
4/30/2021,4301.58131
5/31/2021,4444.521914
6/30/2021,4585.615394
7/31/2021,4723.047816
8/31/2021,4839.635621
9/30/2021,5011.287235
10/31/2021,5187.497867
11/30/2021,5318.713789
12/31/2021,5522.950819
1/31/2022,5737.002825
2/28/2022,6006.318713
3/31/2022,6410.471756
4/30/2022,6798.13344
5/31/2022,7141.454682
